"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"1100725273513865216","","","2019-02-27 11:52:10 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ThomasSowell: ""It would be hard to think of a more ridiculous way to make decisions than to transfer those decisions to third parties w…","1100559518302380040","57338175","2019-02-27 00:53:31 +0000",""
"1100725113916403712","","","2019-02-27 11:51:32 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Brutal https://t.co/HeA0miYxBo","","","","https://twitter.com/CryptoTrust007/status/1100530162922409984"
"1100696840096399360","","","2019-02-27 09:59:11 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Todo estupendo pero prefiero un mecanismo que no dependa del Gobierno de turno, que no cambie con la legislatura, algo apolítico, neutral... 🤔 https://t.co/icbzeL32Dt","","","","https://twitter.com/juanrallo/status/1100688700151906304"
"1100668833097043968","","","2019-02-27 08:07:53 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @PerezPombo: ¿Qué pasa con el bonus si resulta que el expediente tributario es objeto de nulidad o anulación por los órganos revisores?…","1100660116381229057","372180373","2019-02-27 07:33:15 +0000","https://twitter.com/leogance/status/1100657446660595712"
"1100457652289716226","","","2019-02-26 18:08:44 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @LukeGromen: It appears something big happened in 1971 that drove a big divergence in productivity &amp; compensation (&amp; therefore wealth in…","1100068098189733888","2936015319","2019-02-25 16:20:47 +0000","https://twitter.com/LukeGromen/status/1100068098189733888/photo/1"
"1100365727306080257","1100362594764943365","921839401","2019-02-26 12:03:27 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@jp_koning Defending your private property has been bitcoin's main value proposition from day 1!!","","","",""
"1100347687822639105","","","2019-02-26 10:51:46 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @saifedean: Bitcoin might end up consuming half the world's electricity, but if it prevents one war, that would be the best bargain huma…","1097153229903794176","18469669","2019-02-17 15:18:08 +0000",""
"1100337090141786113","","","2019-02-26 10:09:40 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @lander_rubio: Tasa por publicar en el BOE la solicitud del duplicado de título Universitario.
Para que luego digáis que están altas as…","1100334787246596097","908562224205066240","2019-02-26 10:00:31 +0000","https://twitter.com/lander_rubio/status/1100334787246596097/photo/1"
"1100316853463891968","","","2019-02-26 08:49:15 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @btcinchina: #F2Pool Founder: Electricity In China For Mining Costs Between $0.04 To $0.06 Per Kilowatt
#bitcoinminer @Pramila_Pikachu @…","1100278524785483776","2594454750","2019-02-26 06:16:57 +0000","http://www.longhash.com.cn/news/f2pool%E7%8B%AC%E5%AE%B6%E4%B8%AD%E5%9B%BD%E7%94%B5%E5%8A%9B%E6%8C%96%E7%9F%BF%E6%88%90%E6%9C%AC%E5%9C%A8%E6%AF%8F%E5%8D%83%E7%93%A6004%E8%87%B3006%E7%BE%8E%E5%85%83%E4%B9%8B%E9%97%B4"
"1100316736652480513","","","2019-02-26 08:48:47 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @acrual: @stephanlivera What pisses me off the most from shitcoiners and blockchainers is their annoying ambiguity","1100315089620606976","11627302","2019-02-26 08:42:14 +0000",""
"1100315089620606976","1100266778213654528","230517800","2019-02-26 08:42:14 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@stephanlivera What pisses me off the most from shitcoiners and blockchainers is their annoying ambiguity","","","",""
"1100314189250351105","1100282446791139328","230517800","2019-02-26 08:38:40 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@stephanlivera @GenMeasures Stephan is a 7th Dan Black belt bitcoin maximalist for as long as I can remember","","","",""
"1100136558030741504","","","2019-02-25 20:52:49 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Trad_West_Art: Anyone who watches 'the oscars' will be blocked https://t.co/luQkCUvefu","1100132274845171712","818905354205622276","2019-02-25 20:35:48 +0000","https://twitter.com/Trad_West_Art/status/1100132274845171712/photo/1,https://twitter.com/Trad_West_Art/status/1100132274845171712/photo/1"
"1100128305418825728","","","2019-02-25 20:20:02 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I've read a lot about Warren B in the past and really admire him. He is the low time preference king. But I have never been so sure he is wrong about something. He has been in the past and has admitted it later. He will admit being wrong again in the future about bitcoin. https://t.co/pgaQVq7Bau","","","","https://twitter.com/acrual/status/1100128305418825728/photo/1"
"1100127174881882113","1100124864013312000","1226109727","2019-02-25 20:15:32 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@ManuelPolavieja Yes, it's just I had never thought of the latter option","","","",""
"1100121619132006400","","","2019-02-25 19:53:27 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Very good point https://t.co/C7jdgSTPY3","","","","https://twitter.com/SGBarbour/status/1100117031305732099"
"1100036149605740548","1100035261126328320","1598709350","2019-02-25 14:13:50 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@danheld @jbaksht I think that with decentralized money it will be way easier to have actual decentralized governments.","","","",""
"1099751444708814848","1099232467750404096","19066345","2019-02-24 19:22:31 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@britishmuseum @Trad_West_Art Apologies @britishmuseum don't mean to spoil the fun but in my 60k population hometown's museum in NW Spain we literally have dozens of those https://t.co/lDAhuSfFeX","","","","https://twitter.com/acrual/status/1099751444708814848/photo/1"
"1099696670424616960","","","2019-02-24 15:44:52 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @festina_lente_2: Isn’t it ironic to see such a comment from the guy who in 2016 predicted that the supply of ETH would not reach 100M i…","1099668731125366785","923090058118234112","2019-02-24 13:53:51 +0000","https://tinyurl.com/y5fekxgr,https://twitter.com/VitalikButerin/status/1099497025748398080"
"1099603014669750272","","","2019-02-24 09:32:42 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ManuelPolavieja: Fiat is backed by debt assets.  

Debt assets need a strong and complex legal infrastructure in order to be enforced.…","1099587399280222210","1226109727","2019-02-24 08:30:39 +0000",""
"1099574177764438016","","","2019-02-24 07:38:07 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","This is the phase where we are discovering our new opinion leaders, new authorities on different matters and where old ones are collapsing https://t.co/GRR92q5Gpj","","","","https://twitter.com/GabrielDVine/status/1099453130587045888"
"1099377002338021377","1099373422814085121","781293","2019-02-23 18:34:37 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@martinvars The people that decide how much money to take or give face no consequence every time they are wrong, which at the same time, multiplicates wrong results. 
That's really bad design.","","","",""
"1099360668032122882","1098939647005261825","87932049","2019-02-23 17:29:43 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@aleksigrym @skwp Congrats Aleksi for showing some open mindedness I don't frequently see among (if I may) ""mainstream"" economists.","","","",""
"1099360182226829312","1099307148243361792","43763","2019-02-23 17:27:47 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@skwp Congrats Yan! I always tell the example you told us in Chicago about your parents emigrating with $100!!","","","",""
"1099239888946454529","","","2019-02-23 09:29:47 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @WWIIpix: Sir Adrian Carton de Wiart, British veteran of the Boer War, First World War and Second World War. #WW2 https://t.co/WmPDKQ00Rr","1098849966754328577","1588068188","2019-02-22 07:40:22 +0000","https://twitter.com/WWIIpix/status/1098849966754328577/photo/1,https://twitter.com/WWIIpix/status/1098849966754328577/photo/1"
"1099230347433312256","1098969367419777024","293126360","2019-02-23 08:51:52 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@NachodeFerrol @mromcon Yo soy hiper fan del nombre de tu cuenta. Creo que la mejor de twitter.","","","",""
"1099229595067404288","","","2019-02-23 08:48:52 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Fidelity is light years ahead of all those absent minded banks doing useless ""blockchain projects"" https://t.co/FQiHrhvL70","","","","https://twitter.com/DigitalAssets/status/1099085417557753856"
"1098972492704698369","","","2019-02-22 15:47:14 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @skwp: In the 90s, I compiled my own Linux kernel (Slackware 3.4!). Setting up a lightning node today feels a bit like that. Complicated…","1098971632255803392","43763","2019-02-22 15:43:49 +0000",""
"1098943847562911745","1098306116805685248","87932049","2019-02-22 13:53:25 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@aleksigrym @MiguelCuneta @MitchBradley7 @ViliLe @davidgerard Money is an information system. We just didn't have computers back then but it was so essential that we used whatever we could to represent value. Every other definition is brain acrobatics.","","","",""
"1098887848227409921","1098678166816616448","923090058118234112","2019-02-22 10:10:54 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@festina_lente_2 So many people don't seem to understand that a 1-5% allocation into bitcoin adds a tiny volatility to your entire portfolio whereas it actually reduces it in case of a financial crisis","","","",""
"1098887164870516737","","","2019-02-22 10:08:11 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @festina_lente_2: To me a good store of value is not an asset that protects you from a 15% drop in the S&amp;P index. It’s an asset that wil…","1098678166816616448","923090058118234112","2019-02-21 20:17:42 +0000",""
"1098861220558487553","","","2019-02-22 08:25:05 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @peterktodd: ""decentralized logins"" is a ridiculous contradiction.

If you're logging in, it's centralized. https://t.co/W25ceup0KZ","1098572651013042176","1471313300","2019-02-21 13:18:25 +0000","https://twitter.com/coindesk/status/1098327524013158400,https://twitter.com/coindesk/status/1098327524013158400"
"1098608073973944320","1015467245001043968","2568108282","2019-02-21 15:39:10 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@NickSzabo4 how could I have missed this thread. @NickSzabo4 do you have any plans to write a book about any of the fascinating topics you typically write about in your blog?","","","",""
"1098604870318342144","1098602149649498112","43763","2019-02-21 15:26:26 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@skwp @BtcpayServer 👏👏👏👏👏","","","",""
"1098604800814575617","","","2019-02-21 15:26:10 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @skwp: Building on @BtcpayServer is surreal. In a day I have a functional site accepting payments from anywhere in the world directly to…","1098602149649498112","43763","2019-02-21 15:15:38 +0000",""
"1098510372598894594","1098419940523012096","55206672","2019-02-21 09:10:56 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@nwoodfine Toxicity = Integrity","","","",""
"1098481904695824384","","","2019-02-21 07:17:49 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @nwoodfine: The “closed-minded” were right about:
- utility tokens being an absolute failure with no real usage or adoption
- Ethereum b…","1098429022952775680","55206672","2019-02-21 03:47:41 +0000",""
"1098302131533168641","1098299231272660992","822181832020160512","2019-02-20 19:23:28 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@joeloregalatto @equibit 😂","","","",""
"1098290404494065664","","","2019-02-20 18:36:52 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ManuelPolavieja: Many nocoiners claim that #bitcoin is just a speculation game.  They fail to see the good that speculators provide, wh…","1098277420841533440","1226109727","2019-02-20 17:45:16 +0000",""
"1098236480978370560","","","2019-02-20 15:02:35 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @FAHayek_Quotes: Many of the greatest things man has achieved are not the result of consciously directed thought, and still less the pro…","1098089867043581952","449159048","2019-02-20 05:20:00 +0000",""
"1098234328033710080","1098224094301044738","14723614","2019-02-20 14:54:02 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@davidgerard You clearly have not. 
But keep writing, it's fun!","","","",""
"1098215872290803713","","","2019-02-20 13:40:42 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Excellent rebuttal although I doubt @davidgerard will understand any of it. https://t.co/RXdlE820k7","","","","https://twitter.com/gladstein/status/1097932486078857216"
"1098174015653462016","","","2019-02-20 10:54:23 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @icordoba: Qué gran medida obligar a la gente a circular a 70Km/h en la autopista para reducir la contaminación... mmmm... #cocheelectri…","1098152014532538368","8661032","2019-02-20 09:26:57 +0000","https://twitter.com/gasolipollas/status/1098151143224557570"
"1098167851503009793","1098147941578166272","60855010","2019-02-20 10:29:53 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@FroilLannister Por favor que alguien haga un recopilatorio de perlas y prometo comprarlo","","","",""
"1098167278116503552","1098147941578166272","60855010","2019-02-20 10:27:36 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@FroilLannister https://t.co/GDs7bhq4fp","","","","https://twitter.com/acrual/status/1098167278116503552/photo/1"
"1098135465960656896","1098132533634572289","87932049","2019-02-20 08:21:12 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@aleksigrym @damiendonnelly @MattSmythAudio @Frances_Coppola @ViliLe @davidgerard Doesn't it deliver whatever the market is willing to accept? I'd say during the last 10 years it's quite a lot. And growing.","","","",""
"1098134181304066053","1098117689556385793","95066790","2019-02-20 08:16:05 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@real_vijay I'm more impressed by her ability to deal with utterly tangential points and avoid the core of the bitcoin debate.","","","",""
"1097987659895660549","1097971361098674178","3420772694","2019-02-19 22:33:52 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@scotthickle @martinvars Especially dangerous if they are in power","","","",""
"1097980324594794496","1097976793389285381","720566139995230208","2019-02-19 22:04:43 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@libroqueleer @JorgeBustos1 @jdolfer Caray, para hablar de libros no vas sobrado de comprensión lectora. He dicho que HE OÍDO SUS DECLARACIONES, luego no me guío en absoluto por la opinión de otros.
De verdad crees que para avanzar en política hay que gozar de un intelecto especial?","","","",""
"1097975635132203008","1097974940479954944","720566139995230208","2019-02-19 21:46:05 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@libroqueleer @JorgeBustos1 @jdolfer No. 
He oido declaraciones suficientes de ese retrasado como para formarme una clara opinión sobre cualquier creación del analfabeto en cuestión.","","","",""
"1097974431086006274","1097879231516893185","292464252","2019-02-19 21:41:18 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@JorgeBustos1 @jdolfer Quién
compra
esa
mierda?","","","",""
"1097959574982799360","1097956193463603201","781293","2019-02-19 20:42:16 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@martinvars Social media has also increased the supply of better versions of the truth. When supply was limited, control could be more easily enforced by lobbies. Those able to differentiate signal from noise will benefit","","","",""
"1097914990521139202","1097912334889242625","29270179","2019-02-19 17:45:06 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@dlacalle por favor no sigas!! 😂😂😂","","","",""
"1097861769396137987","","","2019-02-19 14:13:37 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bitcoin solves among others, the problem of not having a neutral and standard way of measuring value. 

Shitcoiners respond to this extraordinary invention by defending a diverse non-standard number of controlled-by-a-few monies.

Not sure which one is more fascinating","","","",""
"1097821640124260357","1097815453177708544","11627302","2019-02-19 11:34:10 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@mvidallopez Es tan obsceno que estas empresas tienen departamentos enteros con gente pidiendo ayudas sin parar y luego son las que públicamente se conocen como ""innovadoras""","","","",""
"1097815453177708544","1097804668556754944","164628863","2019-02-19 11:09:35 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@mvidallopez Y todavía menos comentan lo que yo llamo la industria de la subvención, no solo los innumerables organismos para gestionarlas sino también la enormidad de empresas que se ofrecen a conseguírtelas por una comisión o incluso empresas cuyos ingresos dependen hasta en un 50% de ellas","","","",""
"1097784404682907648","1097780173607497730","134745647","2019-02-19 09:06:12 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@TressisSV @dlacalle me ha encantado tu frase ""las masivas inyecciones de liquidez son una constante subvención a los sectores de poca productividad"".
El sistema capitalista vía precios transmite información para que tomemos decisiones y lo que los Bancos Centrales hacen es ANULAR este mecanismo","","","",""
"1097777113363554304","","","2019-02-19 08:37:14 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @terrywahls: 50 Years Ago, Sugar Industry Quietly Paid Scientists To Point Blame At Fat https://t.co/I4MWHrmyRh","1097691417353297920","541230443","2019-02-19 02:56:42 +0000","https://n.pr/2cJUnl5,https://n.pr/2cJUnl5"
"1097439924549234688","1097430752071991297","164628863","2019-02-18 10:17:22 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@mvidallopez @dlacalle Amen","","","",""
"1097422931402113027","1097410452227850240","29270179","2019-02-18 09:09:50 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@dlacalle El problema es que prometer algo y no cumplirlo no tiene consecuencia alguna.","","","",""
"1097162983480983553","1097130887026753537","18469669","2019-02-17 15:56:54 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@saifedean @MaxBoot @BillKristol https://t.co/NIzdPMReLE","","","","https://twitter.com/acrual/status/1096357067512795136?s=19"
"1096841898248097792","","","2019-02-16 18:41:01 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Everyone keeps cheating each other about PV yet that doesn't make it actually green. https://t.co/vNcftecPfp","","","","https://twitter.com/SGBarbour/status/1096814023335538688"
"1096775567066697728","1096756082083577863","50393960","2019-02-16 14:17:26 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@BillGates I'd love to know if manufacturing includes the emissions when wind turbines and pv panels are manufactured","","","",""
"1096436357445095424","","","2019-02-15 15:49:33 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @SantiagoAuFund: #Italy in Recession.
#Germany on the verge of Recession.
Snap elections in #Spain while recent leaders tried for Treaso…","1096432788381679616","583517629","2019-02-15 15:35:22 +0000",""
"1096432458701201409","1096431955565035520","213410547","2019-02-15 15:34:03 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@fnietom 👍 thx!","","","",""
"1096423853054705665","1096419632829755392","949199152151371776","2019-02-15 14:59:51 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@KpunToN00b @fnietom Yes Fernando, can you please elaborate on that? I'm not sure what do you mean by the volatility of a mortgage?","","","",""
"1096397236202864640","1096390347658285056","29270179","2019-02-15 13:14:05 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@dlacalle Ahora sí y se llama bitcoin","","","",""
"1096357067512795136","","","2019-02-15 10:34:28 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","The trouble humans have gone throughout history in order to defend their private property is probably one of history's main driver. Someone has solved it with a piece of software. If this doesn't completely blow your mind, you need to dig deeper.","","","",""
"1096354347624075265","","","2019-02-15 10:23:40 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @fiscalidadbtc: Monedas virtuales y locales: Las paramonedas ¿Nuevas formas de dinero? María Ángeles Nieto Giménez-Montesinos y Joaquín…","1096064630617714688","966978569804148736","2019-02-14 15:12:26 +0000","https://www.bde.es/f/webbde/GAP/Secciones/Publicaciones/InformesBoletinesRevistas/RevistaEstabilidadFinanciera/18/NOVIEMBRE/Monedas_virtuales_y_locales_las_paramonedas.pdf"
"1096352586859454474","1096335037119762435","723212786625466368","2019-02-15 10:16:40 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@Bastos_Quotes Con un mensaje igual para todos era más fácil hacernos cautivos. Hoy con internet tenemos acceso a gente como usted y cada vez más gente se cuestionará si tiene sentido vivir cautivos de gestores mediocres","","","",""
"1096349796124758017","1096335698754445312","966978569804148736","2019-02-15 10:05:35 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@fiscalidadbtc @mariannietogm Defender mi propiedad privada a un coste exageradamente más bajo que con cualquier otro artificio ya sea el Estado, bancos o empresas de seguridad es la revolución que parecen estar pasando por alto","","","",""
"1096329703688978432","","","2019-02-15 08:45:44 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Banks =&gt;
&lt;= revolution","","","",""
"1096109045944123392","","","2019-02-14 18:08:55 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","The most fascinating part of bitcoin is the fact it works as an automata and some are praising the fact that JP Morgan is launching its own shitcoin. It's like discovering American and focusing the discussion on the quality of Columbus' food on board!!!!!!!!","","","",""
"1096108489414463488","","","2019-02-14 18:06:43 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Shitcoiners believe JP Morgan launching digital currency is shitcoining legitimation
Nocoiners believe JPMorgan's digital currency effectively kills bitcoin
Both have in common they have absolutely no understanding of bitcoin whatsoever.","","","",""
"1096063345726287872","1096053881635827712","781293","2019-02-14 15:07:20 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@martinvars The only point of bitcoin is it's inmutability derived from not needing to trust anybody. What is the difference between a central bank deciding the money supply and JP Morgan or a team of cryptotrash developers doing it ¿?","","","",""
"1096026621298032640","1096023720085221376","1963696802","2019-02-14 12:41:24 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@HassMcCook Wondering precisely means they haven't made any investment decision yet","","","",""
"1096021726855606273","","","2019-02-14 12:21:57 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Hundreds of millions are presently wondering whether we are close to the bottom and whether it might make sense to invest a bit just in case =&gt; self-fulfilling prophecy","","","",""
"1095965535777554433","","","2019-02-14 08:38:40 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Bitcoin is going to ""black hole"" a significant part of the moneyness of:

narrow money
broad money
gold
offshore money
many financial products
real estate

Forecasting a value of $1m/btc is conservative","","","",""
"1095963748077109248","1095961347316240384","11627302","2019-02-14 08:31:34 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Managing real estate is such a pain in the *** that many hire agencies with up to 10%-20% fees. The actual yield of real estate in terms of rental is tiny compared to the amount of work there is behind","","","",""
"1095961347316240384","","","2019-02-14 08:22:01 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Many people keep real estate despite being a pain in terms of taxes, insurance, maintenance, actual management costs. Running a node and even mining at a small cost is a negligible effort in comparison https://t.co/94gtPURVyn","","","","https://twitter.com/acrual/status/1095960518697934848"
"1095960518697934848","1095953473538048000","213410547","2019-02-14 08:18:44 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@fnietom @ProgrammableTx The cost of running a node is also negligible compared to that of maintaining real estate.","","","",""
"1095956893456130053","","","2019-02-14 08:04:19 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @fnietom: Real estate accounts for a lower proportion of household assets the freer/richer a country is (US: 34%, China: 73.6%). Bitcoin…","1095945533049487360","213410547","2019-02-14 07:19:11 +0000","https://twitter.com/fnietom/status/1095945533049487360/photo/1"
"1095759540056920066","1095756219548082176","921839401","2019-02-13 19:00:07 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@jp_koning @SoundMoneyProj What about someone who has seen his bet multiply x100? What if within this gigantic betting machine people keep multiplying in any period longer than 3 years (as it's been so far)? Will they be incentivised to spend a bit thus becoming a self-fulfilling prophecy?","","","",""
"1095749648743129088","1095745287618990083","921839401","2019-02-13 18:20:48 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@jp_koning @SoundMoneyProj I still don't understand why that could be an impediment to bitcoin's success","","","",""
"1095748778072653824","","","2019-02-13 18:17:21 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","pedro sánchez va a destrozar el falcon durante el próximo par de meses. 
Lo va a usar hasta dentro de Madrid","","","",""
"1095724152068235264","1095720532463489024","47966112","2019-02-13 16:39:30 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@matt_odell That's true, as soon as it plateaus we can see major implementation for sure, regulations aside which in some countries can be problematic","","","",""
"1095718579163537408","1095716926347767808","47966112","2019-02-13 16:17:21 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@matt_odell These solutions can only be implemented at the grid or sub-grid level. At an individual level, solar and wind intermittency would completely destroy profitablility via hardware depreciation. Unfortunately I've tried in with Spain's national grid and it sounded like farsi to them","","","",""
"1095687789885247488","","","2019-02-13 14:15:00 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","There are already public networks transmitting marine data over VHF connected to the internet. One tweaked enough to send bitcoin tx would be absolutely incredible https://t.co/Bx213DsGWa","","","","https://twitter.com/NickSzabo4/status/1095471796982149120"
"1095683551692013570","","","2019-02-13 13:58:10 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @flix1: Always look at Industrial Production numbers...  @elconfidencial  It's a more reactive indicator of economic growth than any con…","1095675330948415489","14217906","2019-02-13 13:25:30 +0000","https://twitter.com/flix1/status/1095675330948415489/photo/1,https://twitter.com/flix1/status/1095675330948415489/photo/1"
"1095404541389008896","","","2019-02-12 19:29:28 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Well I guess someone really ran out of ideas https://t.co/TAXCdVaEBc","","","","https://twitter.com/CoinbaseWallet/status/1095386639105384448"
"1095353049772711936","","","2019-02-12 16:04:52 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @PedroPerozo1: @NeilCla65 @saifedean @NickSzabo4 @__torus @La__Cuen ""Socialism is like a mouse trap, it works because the mouse does not…","1095351952853090304","413203957","2019-02-12 16:00:30 +0000","https://twitter.com/PedroPerozo1/status/1095351952853090304/photo/1"
"1095338210941558785","1095334019711959040","822181832020160512","2019-02-12 15:05:54 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@joeloregalatto @theonevortex @VinnyLingham Ouch","","","",""
